file,RUNINFO,IVOL,METHODNAME,1_C04:0_AREA,1_C06:0_AREA,1_C08:0_AREA,1_C10:0_AREA,1_C11:0_AREA,1_C12:0_AREA,1_C12:1_AREA,1_C13:0_AREA,1_C14:0_AREA,1_C14:1_AREA,1_C15:0_AREA,1_C15:1_AREA,1_C16:0_AREA,1_C16:1n-7_AREA,1_C16:1n-7t_AREA,1_C16:1n-9_AREA,1_C17:0_AREA,1_C17:1_AREA,1_C18:0_AREA,1_C18:1n-12_AREA,1_C18:1n-7_AREA,1_C18:1n-7t_AREA,1_C18:1n-9c_AREA,1_C18:1n-9t_AREA,1_C18:2n-6TT_AREA,1_C18:2n-6c_AREA,1_C18:2n-6t_AREA,1_C18:3n-3_AREA,1_C18:3n-6_AREA,1_C18:4n-3 SDA_AREA,1_C18:5n-3?_AREA,1_C19:0_AREA,1_C20:0_AREA,1_C20:1n-12_AREA,1_C20:1n-15_AREA,1_C20:1n-9_AREA,1_C20:2n-6_AREA,1_C20:3n-3_AREA,1_C20:3n-6_AREA,1_C20:4n-6_AREA,1_C20:5n-3_AREA,1_C21:0_AREA,1_C22:0_AREA,1_C22:1n-9_AREA,1_C22:2n-6_AREA,1_C22:3_AREA,1_C22:4n-6_AREA,1_C22:5n-3_AREA,1_C22:5n-6?_AREA,1_C22:6n-3_AREA,1_C23:0_AREA,1_C24:0_AREA,1_C24:1n-9_AREA,1_Diatom II_AREA,1_Diatom III_AREA,1_UNK I_AREA,1_UNK II_AREA,1_ant-15:0_AREA,1_iso-15:0_AREA,1_Total FA_G_AREA
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 17_44_25_J319-P47.DATA,N.A.,3,2019-11-25 AKM,9.38942223,0,3.112163084,0,0,3.564892066,6.193751465,0,21.55977371,0,2.363012605,0,81.22129745,12.04614602,0,4.20406018,5.294221746,0,89.91553261,0,5.009866207,0,7.953788366,5.576052799,0,5.571790402,2.908442052,4.090711077,0,9.129130617,0,2780.728208,9.886184701,0,0,0,0,0,0,0,7.308556344,16.93096111,3.679253207,0,0,0,0,5.454578842,5.988852529,5.620656039,4.762753092,2.348724975,0,0,0,0,0,0,0,3152.984251
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 18_10_31_J319-P48.DATA,N.A.,3,2019-11-25 AKM,4.187621078,0,4.241424083,0,0,4.547706583,8.429621275,0,16.30772625,0,2.885263591,0,52.55574039,10.98415816,0,3.396418308,2.575744698,0,57.32595643,0,4.669314934,0,4.997521253,6.929644878,0,5.91895982,5.386462419,5.478014084,0,14.88171736,0,1433.696803,6.587406217,0,0,0,0,0,0,0,9.759344065,11.02875274,3.96303353,0,0,0,0,5.566786946,9.362865769,6.857712941,5.724416577,0,0,0,0,0,0,0,0,1747.154981
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 18_36_37_J319-P50.DATA,N.A.,3,2019-11-25 AKM,14.97645729,0,3.270934016,0,0,3.164688452,6.360317415,0,30.21233254,0,3.409526342,0,99.21125677,8.771695508,0,4.682878537,5.740976112,0,91.72134944,0,2.92460102,0,6.13146492,3.984577725,0,6.044919035,0,3.055334813,0,5.858354664,0,2745.978018,9.879237272,0,0,0,0,0,0,0,6.643415186,16.24858009,2.527907413,0,0,0,0,3.925663399,3.414144999,3.959594324,3.396963984,2.989081148,0,0,0,0,0,0,2.155682676,3143.203148
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 19_02_45_J319-P53.DATA,N.A.,3,2019-11-25 AKM,6.08628039,0,2.82312211,0,0,2.350304651,6.493211467,0,19.84644064,0,2.630770334,0,66.23699637,14.95899983,0,4.549796727,4.646952699,0,32.84003498,0,6.427590994,0,15.69992356,2.894083723,0,5.513582013,3.379967796,5.133688144,0,12.83889546,0,2714.501908,6.664081307,0,0,0,0,0,0,0,11.28532452,14.70239704,0,0,0,0,0,0,0,11.89131347,0,0,0,0,0,0,0,0,2.951280473,2993.153835
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 19_28_50_46-QF1360-pom.DATA,N.A.,3,2019-11-25 AKM,0,0,3.951759907,0,0,3.976859655,4.405827601,0,72.78104579,3.17497702,5.892734262,0,173.8530294,72.02971145,2.204097224,13.94053374,8.140447109,0,291.9156847,0,25.2588832,1.317266223,26.48418288,5.681979134,0,18.56541466,11.81647376,27.41715417,0,43.87382246,0,4832.090018,21.70246794,0,0,2.797035112,0,4.006799573,0,2.097188469,34.35114508,14.01648587,3.013095294,6.565246362,0,0,0,0,0,30.39755174,0,1.190452039,0,0,2.468705964,0,0,9.996600606,6.406576632,5901.201206
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 19_54_56_47-QF3728-pom.DATA,N.A.,3,2019-11-25 AKM,0,0,5.029019868,1.978181273,0,6.405478704,1.655938647,0,53.85609197,0,9.531755252,0,177.30205,33.36600389,0,9.521491365,1.102562363,0,203.8899588,0,11.74923997,0,28.81632816,13.75405928,0,18.83542845,3.141483958,7.754622514,0,17.02628652,0,4956.726613,21.09782999,0,0,0,0,0,0,0,13.51538091,22.83003284,12.66222795,13.4645856,0,0,0,7.943625241,9.820710479,8.978112143,0,6.531545519,1.558198813,0,1.481004911,0,0,3.18193744,6.709276371,5831.509494
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 20_21_02_48-QF3820-pom.DATA,N.A.,3,2019-11-25 AKM,5.037742928,0,6.74818541,1.919152626,0,7.063968033,6.914692266,0,115.7373254,1.387837976,14.93909625,0,378.7314302,90.21707051,4.290134629,13.15764206,20.5155438,0,378.0524169,0,32.97036278,0,80.49871204,22.60712822,0,42.54902317,3.770246326,18.06709119,0,34.02395353,0,9899.065576,38.13232401,0,0,6.86947972,0,2.719847389,0,5.119299366,81.03638834,26.27184735,9.39460556,9.136860536,0,0,0,1.525820051,0,64.09704095,2.458162212,8.207818855,13.42764526,0,5.5722429,0,4.864121241,8.537414258,11.23261459,11661.77129
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 20_47_08_49-QF3822-pom.DATA,N.A.,3,2019-11-25 AKM,0,0,4.512295656,1.255045678,0,5.963077165,4.319894012,0,67.75028256,2.0652533,10.5907263,0,204.2871842,53.95046636,3.27775107,12.51026021,2.694031233,0,222.7079257,0,21.33076345,0,38.98255904,7.537432316,0,32.67712248,12.49140866,20.24867076,0,45.36502515,0,5391.463588,20.97871497,0,0,0,0,0,0,2.670763561,40.13118682,16.10049905,1.91730989,4.800503688,0,0,0,0,0,35.51764872,0,5.138751457,2.714759016,0,2.268189027,0,2.299270437,7.235166881,6.515432346,6432.00158
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 21_13_14_51-QF3883-pom.DATA,N.A.,3,2019-11-25 AKM,0,0,4.374510756,0,0,5.621965182,5.12416674,0,30.15689696,0,6.023130786,0,185.3277527,17.64186126,0,4.419675131,17.68966642,0,458.3035808,0,8.072553268,1.745071581,20.95324675,12.75121357,0,13.80096425,0,3.876504866,0,7.678989663,0,7113.480217,32.97153033,0,0,0,0,0,0,0,9.860794214,18.48768177,6.335882725,0,0,0,0,0,0,9.678812053,32.68513444,6.193794453,0,0,0,0,0,3.3374843,4.097189474,8122.590379
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 21_39_19_53-QF3888-pom.DATA,N.A.,3,2019-11-25 AKM,0,0,3.938603618,0,0,4.413376394,2.561200832,0,31.35810119,0,5.312284788,0,116.8005581,15.47679573,0,4.651676192,9.163811114,0,128.0201188,0,6.315726047,0,19.02113702,7.019397925,0,8.092136433,0,2.516590313,0,4.995280315,0,4814.985154,15.20847299,0,0,1.700530451,0,0,0,0,2.917957876,12.33834002,4.125471174,6.462284081,0,0,0,0,0,2.3815363,0,3.949591845,0,0,0,0,0,2.218340251,3.140667285,5281.042006
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-03 22_05_25_54-QF3995-pom.DATA,N.A.,3,2019-11-25 AKM,0,0,3.612016871,0,0,3.09671834,4.023561653,0,21.45283454,0,3.147053988,0,114.2946716,12.01913754,0,3.587552375,9.194688588,0,215.8125883,0,5.914589768,0,12.83638296,7.025714858,0,7.083575162,0,2.652244724,0,4.364917454,0,4908.081884,18.31559124,0,0,0,0,0,0,0,2.535716093,13.47014606,3.47736321,9.083407462,0,0,0,0,0,2.139308419,0,2.481433875,0,0,0,0,0,1.331155899,3.693801284,5441.353412
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 05_28_59_GLC37.DATA,N.A.,0.5,2019-11-25 AKM,280.8411614,453.4229208,543.6490022,560.1249111,562.9267047,566.305749,572.851933,0,585.1956542,527.8764873,587.380923,529.9660901,1175.297245,536.9976224,0,0,580.3002467,537.0418434,577.0679141,0,0,0,536.9280698,570.623939,0,524.5726282,514.230474,526.7374224,521.3219288,0,0,5.714513566,572.6142518,0,0,539.6113279,522.3580754,522.9216844,523.8693179,523.7363037,0,557.4108785,552.0973583,553.6284254,524.5380749,2.401161,0,0,0,0,650.6866859,527.1612751,560.6874962,0,0,0,0,0,3.480920311,20284.40855
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 05_55_04_Q19-001.DATA,N.A.,2,2019-11-25 AKM,14.9247524,0,3.393984132,0,0,3.984327775,7.352067135,0,274.4323243,0,26.13520793,0,448.1766406,562.7728041,2.309036437,15.98339147,29.27069617,0,19.21766602,339.4665663,24.8749261,0,0,0,0,39.60071288,2.27277291,1.449257515,9.728458052,233.7956607,0,1583.486117,1.935393738,0,0,0,0,0,0,3.130279444,485.5009339,4.901847958,0,0,0,0,0,0,0,83.51942259,0,0,1.601086278,41.33745807,117.2505838,0,3.223410918,15.44671035,0,4792.804601
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 06_21_13_Q19-002.DATA,N.A.,2,2019-11-25 AKM,7.467850413,0,4.054534388,0,0,4.279936969,9.11004955,1.421517369,341.5038162,0,29.39655651,0,524.3372479,731.6849579,0,18.91891517,33.22614837,0,16.16805041,308.3034374,32.70639934,0,0,0,0,51.61671319,4.162133906,0,9.707693983,230.0135922,2.557430858,1730.519198,1.703445263,0,0,0,0,0,0,4.287396034,600.2779281,4.932529617,2.159252168,3.126682655,0,0,0,0,0,99.71867793,0,22.24741411,0,68.04201361,199.2320218,0,4.346378942,23.06523038,4.489588464,5461.923708
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 06_47_23_Q19-007.DATA,N.A.,2,2019-11-25 AKM,6.535251146,0,4.002849944,0,0,2.993780245,0,0,56.16833013,1.787452323,3.837733769,0,105.4180081,56.20693553,0,10.07395459,2.185128009,0,129.4724202,0,12.65180478,0,24.68230641,0,0,43.68490741,7.310989206,15.32076485,0,28.84656623,0,1603.462985,6.760351277,0,0,0,0,0,0,0,38.42941505,5.280189866,0,6.993570677,0,0,0,0,0,26.44708283,0,0,6.521202683,0,3.12375328,0,0,5.604208211,3.794570609,2293.020216
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 07_13_28_Q19-008.DATA,N.A.,2,2019-11-25 AKM,5.490013102,0,2.503234459,0,0,2.16573547,3.049596394,0,39.24646789,0,3.931089272,0,117.6325283,37.73676727,0,9.273068248,3.471272854,0,137.8377796,0,11.07450813,2.396522389,43.35617763,1.554687769,0,38.07318557,2.846630145,11.22051629,0,26.82635248,0,1628.094298,7.746219981,0,0,0,0,0,0,0,38.07632476,5.493534274,0,3.367813864,0,0,0,0,0,26.79410411,0,0,0,0,4.631202635,0,0,3.494322947,3.153242924,2307.379025
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 07_39_38_Q19-009.DATA,N.A.,2,2019-11-25 AKM,7.192562208,0,5.073469931,0,0,7.635027903,5.668869629,0,137.787373,0,12.4978546,0,253.434247,122.345745,3.703345973,25.88976363,8.05065475,0,75.1507828,0,27.20723135,0,100.6843752,5.103696689,0,65.52616677,3.012770673,6.828090686,0,19.1983913,6.876215208,1098.851846,7.766376021,0,0,0,4.442431909,0,0,4.432068471,78.1516841,3.748481683,2.475419472,9.218448183,0,0,0,0,0,64.93066694,0,3.614063031,5.5728573,4.849868497,19.25612786,0,2.380562159,13.59917144,5.554477034,2440.383123
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 08_05_48_Q19-015.DATA,N.A.,2,2019-11-25 AKM,1.553465744,0,5.22489107,0,0,4.313702316,2.51255016,0,68.86260836,2.437939572,6.057059257,0,198.407829,62.89368852,9.528212377,30.28344769,5.730629997,0,68.53772358,0,34.18008351,0,57.83492744,3.120121016,0,39.7578662,56.10000381,35.52333758,2.77109225,89.57998169,0,1563.186784,4.242819877,0,0,0,4.208594616,0,0,3.277098085,54.51214922,5.388532117,0,0,0,0,0,0,0,87.71641078,0,0,3.755084319,0,2.838521086,0,5.00793475,10.24698357,10.5517125,2720.272841
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 08_31_58_Q19-017.DATA,N.A.,2,2019-11-25 AKM,11.41994545,0,4.92549586,1.344150173,0,6.231800631,3.971208104,0,89.72477361,1.353853464,5.901974301,0,159.8993131,66.95399417,4.812506752,16.24382309,10.41762506,0,45.99207418,0,18.69015358,0,46.64666413,3.341513939,0,66.59757897,8.316290463,27.15504383,0,74.64952204,0,1914.620457,4.487546013,2.264831324,0,0,0,0,0,0,94.06947618,11.50662124,8.283559299,4.750393556,0,0,0,2.132810516,10.71323836,82.68627438,10.79581602,0,1.778852933,0,11.15980341,0,4.136945884,7.286344869,6.637408137,3047.231364
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 08_58_07_Q19-019.DATA,N.A.,2,2019-11-25 AKM,11.52434387,0,4.059172889,2.057958136,0,7.172303021,4.861198064,0,202.6240543,4.621332112,12.91325753,0,295.9801423,176.0061888,1.437039117,35.5801995,13.87590727,0,78.13859278,0,28.74242937,0,67.72750791,5.470611107,0,2.47122937,0,9.423442806,2.671717264,33.11217132,2.500330927,1387.520985,5.496930693,0,2.030725729,2.863507655,0,0,0,4.348702958,130.8174392,4.696945991,1.988089605,5.043927678,0,0,0,3.74151254,2.758309239,70.78305964,0,4.274888848,10.99723903,5.554124574,25.71171278,0,3.59820239,13.94964172,7.030213707,3039.145181
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 09_24_12_Q19-020.DATA,N.A.,2,2019-11-25 AKM,8.087872227,0,4.127665718,0,0,5.183531363,5.052484693,0,155.9237092,0,12.94408414,0,195.7273293,215.0628242,0,49.51467415,14.85789871,0,65.10039275,96.21686802,20.84712495,0,0,4.510923653,0,111.4017584,2.053647044,6.458557981,5.008731318,51.59295916,3.90837783,1465.21019,4.835709168,0,0,2.005358954,0,0,0,6.009910732,109.8232159,6.207213798,3.267456345,2.606525346,0,0,0,0,5.402636014,71.33426103,3.530178581,5.597085603,11.04269248,11.92110358,38.71715672,0,4.025734243,10.38521139,4.573179952,3024.821933
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 10_16_31_Q19-005.DATA,N.A.,2,2019-11-25 AKM,17.54447742,2.547608811,5.896796026,3.668272118,0,12.43031954,0,8.317189551,372.3155917,3.019678066,26.74947814,5.177657819,698.6160537,358.7945904,28.83195956,50.63754059,16.36308476,0,357.344753,0,102.6914836,0,93.66981578,13.11237086,4.538510805,95.82016067,8.239781875,2.88514112,8.322455303,78.55054038,0,3448.705101,28.76701762,0,0,7.43642196,5.141281107,10.45814253,0,16.2562351,250.3918077,17.99998036,10.57762445,22.05421464,0,0,0,13.34014557,2.311675707,272.9621202,0,11.93838866,11.49127152,11.2703323,29.16880797,0,9.271468652,24.90576098,27.7983306,7210.890276
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 11_08_45_Q19-010.DATA,N.A.,2,2019-11-25 AKM,17.36950381,5.502745195,25.37644137,61.61798967,2.254900936,74.58801572,3.713899142,2.371306663,336.9759215,9.569525622,29.0073186,102.1784332,601.4670899,219.0994623,46.58485445,111.7161907,27.72916031,2.12197364,252.7456651,0,126.2897125,88.27442505,317.9333326,81.1608666,32.60823338,131.2714399,52.52043631,194.3187344,44.80118982,196.3423871,3.066167479,5074.760356,27.77206028,6.737396639,24.23041407,173.8134532,9.72168938,22.76595692,0,75.19172055,144.3709955,34.44669753,2.507537036,6.210276294,15.1224735,0,5.798680005,6.512901965,15.33572507,148.4326894,2.49267508,23.5777631,5.748136441,6.831254772,144.9675105,4.075058666,135.2581621,53.32176601,35.0087796,19966.30171
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 11_34_54_Q19-011.DATA,N.A.,2,2019-11-25 AKM,19.98133321,7.194711068,3.75914472,73.99133504,1.152842398,78.44151867,2.744405023,1.984323403,381.8351873,12.83598939,34.6080173,332.0883818,626.2058181,258.1416504,68.58027795,88.21245781,68.24846469,13.42662812,445.0598194,57.18473273,132.4794604,107.5385879,326.4438994,91.23229906,11.22100321,86.6066176,46.08288627,28.59239274,45.92326698,119.627661,4.789766198,5481.345721,29.66672061,9.437041246,25.90039717,171.8994449,8.842965969,10.18451698,0,64.30674919,98.85458609,36.75633451,3.832094492,12.11388756,16.50389348,3.869283961,27.16280804,15.20594953,4.076804737,130.3272834,29.38714225,22.11074943,7.19152219,19.21918698,151.660941,2.542748852,24.92937408,27.97741993,37.38316902,22853.17246
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 12_01_03_Q19-012.DATA,N.A.,2,2019-11-25 AKM,13.10461677,0,4.575951816,74.5846458,3.177779824,74.598442,1.67156558,2.170767933,325.2704398,1.277300328,23.81352521,364.8552607,354.3129213,199.7906645,160.2556039,91.88230511,35.95849119,14.71810013,248.0625638,50.22714682,93.96327872,122.422008,318.0851001,78.0689256,8.781393627,107.5165837,105.1482004,119.1857141,113.5554941,125.1298799,4.686650963,6350.358496,25.83646397,10.6966245,34.18219777,0,8.178080771,10.42096185,14.75892961,75.30358807,85.59802031,119.1814745,12.89731603,9.629609451,24.8687655,1.63899138,0,15.6332824,24.43761029,127.1102929,32.0357165,3.488802378,5.003723507,20.51488295,0,2.927333041,9.485165339,13.66350651,40.47881534,24725.67316
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 12_27_12_Q19-013.DATA,N.A.,2,2019-11-25 AKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.61958947,1.996633638,0,1.230149032,0,0,0,0,0,0,0,2504.769354
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 12_53_23_Q19-014.DATA,N.A.,2,2019-11-25 AKM,24.02511002,0,3.390084288,75.62185338,3.18444999,76.76201839,4.308741797,6.584914513,68.69354842,11.79582996,30.75563263,351.709848,407.8520301,155.8924482,139.5744177,79.87422246,27.55500627,2.06177498,291.3936962,30.94682929,60.78253816,77.55565549,250.8935237,50.92621804,2.182352198,102.0980092,75.95552858,101.0963049,104.5020744,111.5078179,3.763831877,5138.316877,33.94883413,7.104268317,67.4107379,0,5.451064137,8.473145207,12.90364258,2.769906896,115.1501979,106.2438458,0,3.593037832,33.14453096,2.328205869,2.225995703,52.00376953,1.811834279,131.5752354,29.2654497,29.52780786,1.883699763,4.905261009,140.692751,2.087797497,18.65482977,24.0124402,58.64412446,21520.44492
C:\CompassCDS\Data\2019\12\03_reprocessed\2019-12-04 13_19_31_Q19-016.DATA,N.A.,2,2019-11-25 AKM,30.40296624,0,80.37044271,105.3504131,1.505573712,195.6357478,10.50295459,7.829452715,330.2012321,18.92926174,21.88529105,472.7066007,74.15555714,154.6337799,165.3542757,123.9640111,120.3448451,38.22845366,292.8179132,164.0643673,162.7690977,95.79390694,461.3688604,68.51241526,18.64072519,165.8884274,33.41595898,84.300776,113.2646233,109.5808567,3.659990227,7022.474669,39.42719441,8.976365346,79.07367119,14.81425889,40.40418993,23.42631842,14.44595536,7.939562333,173.6903482,150.8447638,14.37751034,7.438204131,95.75175239,4.923959904,15.43252018,79.56589805,22.18448963,250.6031199,68.30434579,5.469710716,20.62153891,8.269124938,34.60052839,0,10.44267099,36.66006344,87.8574946,31141.94019
