file,RUNINFO,IVOL,METHODNAME,1_C04:0_AREA,1_C06:0_AREA,1_C08:0_AREA,1_C10:0_AREA,1_C11:0_AREA,1_C12:0_AREA,1_C12:1_AREA,1_C13:0_AREA,1_C14:0_AREA,1_C14:1_AREA,1_C15:0_AREA,1_C15:1_AREA,1_C16:0_AREA,1_C16:1n-7_AREA,1_C16:1n-7t_AREA,1_C16:1n-9_AREA,1_C17:0_AREA,1_C17:1_AREA,1_C18:0_AREA,1_C18:1n-12_AREA,1_C18:1n-7_AREA,1_C18:1n-7t_AREA,1_C18:1n-9c_AREA,1_C18:1n-9t_AREA,1_C18:2n-6TT_AREA,1_C18:2n-6c_AREA,1_C18:2n-6t_AREA,1_C18:3n-3_AREA,1_C18:3n-6_AREA,1_C18:4n-3 SDA_AREA,1_C18:5n-3?_AREA,1_C19:0_AREA,1_C20:0_AREA,1_C20:1n-12_AREA,1_C20:1n-15_AREA,1_C20:1n-9_AREA,1_C20:2n-6_AREA,1_C20:3n-3_AREA,1_C20:3n-6_AREA,1_C20:4n-6_AREA,1_C20:5n-3_AREA,1_C21:0_AREA,1_C22:0_AREA,1_C22:1n-9_AREA,1_C22:2n-6_AREA,1_C22:3_AREA,1_C22:4n-6_AREA,1_C22:5n-3_AREA,1_C22:5n-6?_AREA,1_C22:6n-3_AREA,1_C23:0_AREA,1_C24:0_AREA,1_C24:1n-9_AREA,1_Diatom II_AREA,1_Diatom III_AREA,1_UNK I_AREA,1_UNK II_AREA,1_ant-15:0_AREA,1_iso-15:0_AREA,1_Total FA_G_AREA
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 17_16_04_POM-27.DATA,N.A.,4,22min FAMEs AKM,11.83391947,0,0,2.436277061,0,11.46967763,0,0,237.7232664,2.571233952,15.89398215,4.220572962,432.6181714,23.80673638,4.457939671,13.59986907,22.25746761,0,274.3288996,0,5.372368301,0,8.915750691,0,0,13.12285937,0,2.043210572,0,3.205700114,0,4580.317455,14.01549016,0,0,0,0,0,0,0,16.33420065,9.257013384,8.49165578,0,0,0,0,0,0,12.91163627,9.250925335,7.235400647,0,0,0,0,0,6.66904176,13.66772536,5873.499557
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 17_42_14_POM-28.DATA,N.A.,4,22min FAMEs AKM,10.49510081,0,0,5.165419863,0,10.13854074,0,1.959251606,138.6344043,3.366563429,12.61205537,4.683438221,338.9544405,131.7866511,4.766901529,24.26475803,20.04621225,0,147.8902724,4.695619536,47.21780685,0,64.12462897,0,0,76.83311608,22.16714539,56.39471995,2.502044788,125.2064759,0,4621.034331,8.500395206,0,0,0,0,0,45.57929871,3.329102161,124.5605283,9.520344808,6.954889482,6.064529928,0,0,0,3.80932144,0,136.6379834,0,3.939483778,6.86380319,0,5.454558039,0,5.534201707,16.67573233,20.90036354,6400.282851
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 19_00_36_POM-31.DATA,N.A.,4,22min FAMEs AKM,8.044637618,0,0,3.195687129,0,11.55710305,0,1.771595702,173.7595498,4.216081133,12.56021867,2.092502868,362.0385212,161.2008822,9.736489256,19.29055514,24.0835676,0,324.7848193,4.885870983,55.57811046,1.242526771,58.52322974,0,0,73.10351227,23.2034247,49.55649463,1.972145573,90.94035739,0,4731.836449,15.41184608,0,0,0,0,0,38.80789485,3.693347419,134.5130719,9.313329527,6.150588949,8.045552153,0,0,0,3.890955261,3.123394085,181.9392667,0,7.056223828,8.5275326,0,4.415293885,0,5.85320216,13.72837815,20.11600544,6775.049585
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 19_52_54_POM-33.DATA,N.A.,4,22min FAMEs AKM,12.11830698,0,0,2.451517823,0,10.97914855,0,2.675721424,180.1905956,6.01967237,13.15582046,3.180693396,282.7359731,179.9571967,7.839424125,17.1674786,20.29004322,0,130.6576695,4.767629831,55.75599276,0,59.48148773,0,0,45.95347467,13.84374288,39.22628028,0,82.55485757,0,4606.438532,7.926086826,0,0,0,0,0,26.39133649,0,93.12459934,9.346275178,6.580257233,8.378527531,0,0,0,2.266159477,0,112.1108883,0,6.00731233,3.920794764,0,2.784506393,0,6.393262058,16.30068163,19.01307755,6268.948885
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 20_19_03_POM-34.DATA,N.A.,4,22min FAMEs AKM,8.71271252,0,0,2.720880265,0,15.5232686,0,1.717876717,135.6479808,5.438798784,9.878276225,2.90473838,273.1668744,141.7177648,6.044792137,22.42959282,19.4537455,0,168.769468,3.877149734,52.94143175,0,50.44572702,0,0,69.35116716,23.76772738,58.36166681,0,84.15374448,0,4633.622287,8.627607251,0,0,0,0,0,40.7454875,0,82.62679369,9.395904548,4.447822178,8.208069233,0,0,0,0,0,80.55541525,0,5.021502968,3.896983534,0,3.982446774,0,4.487826835,14.8992867,17.76138102,6148.216518
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 20_45_13_POM-35.DATA,N.A.,4,22min FAMEs AKM,8.460688926,0,0,2.961046019,0,16.8997594,0,3.301080271,276.8492644,6.490132389,13.86307535,1.929927928,423.4200485,219.344864,32.43916989,47.07761894,22.02187284,0,169.0996448,0,79.82657965,0,105.7563943,0,0,115.1789895,56.92683151,102.5477288,7.298724712,200.282279,0,4088.517761,9.136857467,0,0,2.36418609,2.279880979,0,76.1909973,7.559181951,212.4038093,8.565183099,5.027709903,9.997356776,0,0,0,8.421268995,12.8981076,239.3188534,0,5.554523831,7.340592761,0,7.574498626,0,14.75304579,20.28974818,18.93572135,6807.81787
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 21_11_25_POM-36.DATA,N.A.,4,22min FAMEs AKM,10.27465891,0,0,0,0,5.825363585,0,0,29.65884926,0,3.606420793,1.911372306,105.8322587,16.08043547,0,5.400370055,14.96557446,0,132.3291551,0,7.777043668,0,36.79223375,0,0,18.1408709,3.370958433,8.891183204,0,14.10197624,0,4323.354884,8.224625323,0,0,0,0,0,8.313911138,0,21.48874238,8.36385498,12.72691254,2.988775836,0,0,0,8.302948065,0,10.22925509,12.3483894,2.195859007,0,0,0,0,0,1.820989438,3.575445226,4878.948839
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 21_37_29_POM-37.DATA,N.A.,4,22min FAMEs AKM,9.313559926,0,0,1.620786,0,8.760457702,0,0,24.605512,0,4.279324541,3.010120378,77.87659104,20.07185047,0,5.430806,14.92137879,0,51.72679577,0,8.46915385,0,16.30259458,0,0,22.60999931,4.867048444,9.348705976,0,16.22764783,0,4401.199639,5.474629122,0,0,0,0,0,9.801861993,0,13.91037185,8.982851322,3.866897892,9.114139929,0,0,0,0,0,12.0276168,2.563122878,0,0,0,0,0,0,2.692758334,4.898705011,4793.093379
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 22_03_39_POM-38.DATA,N.A.,4,22min FAMEs AKM,11.46071813,0,0,2.125613783,0,4.172844667,0,3.430817835,286.4009573,1.927074079,16.74684712,2.615687049,435.4720093,277.7121952,3.405015719,45.84661844,21.26946526,0,138.2238827,25.72921871,49.45687386,0,90.77491937,0,0,171.2743137,0,21.44023232,7.310153825,33.57284621,0,5009.232323,23.74986862,0,0,2.460176522,0,0,9.106910359,8.748218814,151.5951389,10.52973062,7.908539345,5.239328102,0,0,0,3.636463277,0,101.3194409,0,10.78345484,8.216298725,6.667317026,34.09174536,0,6.509311295,18.02113181,15.83101093,7266.93978
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 22_29_48_POM-39.DATA,N.A.,4,22min FAMEs AKM,0,0,0,1.633983149,0,8.459256857,0,0,50.30956928,0,6.834345874,2.019388011,142.979144,34.61165961,1.894999259,8.220336397,19.79657934,0,137.3582526,0,17.22084995,0,26.37629715,0,0,28.64860186,6.592782182,11.20089166,0,24.91351073,0,5027.876023,8.909501213,0,0,0,0,0,12.0376465,0,39.3500162,10.32124759,0,6.054293786,0,0,0,0,0,45.159987,0,3.51665672,2.308736213,0,0,0,0,4.501436227,7.504360135,5726.252886
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 22_55_58_POM-40.DATA,N.A.,4,22min FAMEs AKM,10.387639,0,0,4.615858921,0,14.0199301,0,3.279642395,237.1132877,3.24299987,19.77442909,2.987759917,459.6764494,186.2954955,3.943694311,34.6428991,25.44320403,0,207.9839298,12.21460508,51.65058773,0,85.36529271,0,0,119.4343157,11.92122364,57.73262406,3.100174363,106.9047457,0,5216.211666,11.72481249,0,0,2.837510256,3.496976246,0,38.65179103,6.851816515,199.3739637,10.89754675,6.32124644,6.015156561,0,0,0,6.750115819,3.467085729,202.1758437,0,6.644476914,11.51016219,3.059279401,17.41629824,0,8.483805493,16.49354264,19.16001847,7613.032228
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 23_22_07_POM-41.DATA,N.A.,4,22min FAMEs AKM,10.2657564,0,1.853812323,3.005454555,0,15.83294125,0,4.258269988,250.6314159,8.137943365,16.87181218,2.772305283,445.0388803,251.5584009,15.30170012,43.39604104,25.70180438,0,226.3358126,6.588611941,85.17684249,0,62.63175327,0,0,92.5546062,71.09847542,75.84774658,3.06358076,208.9736845,0,4503.779804,12.85347853,0,0,3.72573521,3.478757941,0,77.86731045,7.835851043,245.2339174,8.960644858,7.305309054,8.664421485,0,0,0,7.060297484,5.154841648,279.2908604,0,6.737979417,15.39450905,1.846623307,7.102622449,0,7.903838916,22.83435814,26.20338799,7407.116555
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-30 23_48_17_POM-42.DATA,N.A.,4,22min FAMEs AKM,9.08585842,0,0,1.585794413,0,10.04097958,0,0,81.34085745,0,9.49114526,5.046130537,221.4857529,62.01769047,0,13.67870235,20.68246823,0,219.3676926,21.15680815,24.911127,0,51.3920909,0,0,77.56175456,0,16.56685304,0,30.28130957,0,5315.348781,13.73729331,0,0,3.194871659,0,0,12.91875201,0,81.20479145,10.67336959,8.763488033,8.077554452,0,0,0,0,0,58.77054629,4.298622116,4.10884381,0,0,7.982933603,0,2.970896725,6.101733037,7.415972299,6496.647454
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 00_14_26_POM-43.DATA,N.A.,4,22min FAMEs AKM,9.033603239,0,0,0,0,6.685649041,0,0,51.34130884,1.64067296,4.968883748,3.030174624,169.5971071,32.65342035,1.600714332,13.57134674,19.3209225,0,206.9683194,1.581341438,16.59277541,0,36.52708209,0,0,60.03220922,15.62659442,30.29282175,0,71.45049222,0,5385.505674,11.22553358,0,0,0,0,0,44.87192452,0,47.04743817,11.10068561,3.25750469,3.681671777,0,0,0,0,0,47.50700227,0,3.315267567,0,0,3.036595378,0,0,4.264704413,5.313347779,6379.788978
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 00_40_36_POM-44.DATA,N.A.,4,22min FAMEs AKM,9.269976706,0,0,4.242546498,0,12.27225488,0,0,113.6171318,1.412877114,7.665510385,3.084903051,219.0795043,64.11306835,2.374280383,17.88895389,19.82941278,0,203.44143,4.590361669,25.22506978,0,39.11657145,0,0,54.38332644,12.8105642,35.1789875,0,82.90892558,0,5287.423723,12.14825567,0,0,0,0,0,63.80083258,0,101.9267835,10.39962306,10.63261324,4.699843464,0,0,0,0,0,82.62711604,9.257100276,4.306128021,0,0,6.706270535,0,4.040481471,7.55576863,8.585024201,6652.250927
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 01_06_45_POM-45.DATA,N.A.,4,22min FAMEs AKM,5.614335423,0,0,1.722018447,0,35.49459142,0,11.49885019,364.2993514,0,20.44363807,2.973216529,358.6324627,327.3186956,2.629132125,106.8071196,20.43931486,0,133.8502064,65.26491333,51.64889498,0,57.65606922,0,0,182.4232518,9.945351162,14.96736807,7.385842322,92.99655818,0,5164.792812,10.29163964,0,0,0,0,0,20.17283348,4.275398198,119.8690488,10.99434627,6.048562771,11.17040973,0,0,3.203700636,0,0,79.12054299,0,6.961262208,6.083591596,18.54467471,59.97248808,0,2.969809357,30.52315633,15.6336131,7939.794703
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 01_59_03_POM-47.DATA,N.A.,4,22min FAMEs AKM,9.942925857,0,0,0,0,14.60087023,0,0,45.1957331,0,6.417408322,2.564200613,248.079534,27.33869141,0,12.46988032,20.47882987,0,313.7270278,0,13.82164803,0,69.43842065,5.000259222,0,69.5265305,8.664940369,21.01018357,0,39.18699372,0,5122.77687,15.35778964,0,0,0,0,0,21.50815778,0,36.33760002,10.97494959,7.840341419,4.234675491,0,0,0,0,0,33.16365849,3.06096351,5.280136983,0,0,0,0,0,4.974406644,5.1586575,6242.812767
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 02_25_12_POM-48.DATA,N.A.,4,22min FAMEs AKM,10.70886523,0,0,0,0,6.255518485,0,0,41.2144086,0,4.279428235,2.63125428,141.1361991,29.76371123,0,8.592041903,16.03108477,0,202.4716214,1.487869313,13.14296755,0,38.73056158,0,0,48.21188077,4.994780624,19.77892392,0,34.32551163,0,4551.660175,12.70650964,0,0,0,0,0,19.94282859,0,42.14586913,9.131390337,4.279947976,4.174473092,0,0,0,0,0,36.29865195,0,3.263575641,0,0,2.85123389,0,0,3.437749472,4.777054815,5349.700096
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 02_51_20_POM-49.DATA,N.A.,4,22min FAMEs AKM,10.08871129,0,0,3.642843883,0,12.88466723,0,6.563144854,633.6805052,0,31.4414614,3.265474107,723.4633666,661.1900074,10.22500483,32.22767875,27.18122687,0,322.3370573,28.89142766,108.2479016,0,104.9469756,2.607317709,0,130.8944289,8.78579325,27.78791585,14.12156879,75.74289676,0,4654.300452,27.05201108,0,0,5.083830866,5.869049136,5.362089894,41.96943634,30.01705609,463.8495966,10.35462024,11.47317097,17.10763227,0,0,0,12.08038499,5.973086624,380.6209122,5.568018806,11.03639612,9.067494658,15.95101442,53.4031928,0,11.28783205,18.70966543,33.77446775,9100.551629
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 03_17_27_POM-50.DATA,N.A.,4,22min FAMEs AKM,11.05322226,0,0,0,0,4.661600875,0,0,32.03709697,0,4.686825142,0,122.0691151,25.42312839,0,8.607659831,17.47862784,0,128.8703914,0,10.84495775,0,56.34301558,0,0,147.9652003,4.670231433,18.88713197,0,22.70838594,0,4758.980314,7.936912236,0,0,0,0,0,14.78036261,0,24.05349703,9.520381255,2.531936105,0,0,0,0,0,0,19.3310252,1.507508956,3.49261588,0,0,0,0,0,3.147855608,4.614442693,5483.181806
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 03_43_34_POM-51.DATA,N.A.,4,22min FAMEs AKM,11.18090429,0,0,2.547089216,0,17.9754536,0,2.738466701,225.4186787,1.96535716,18.70748934,0,431.041693,157.3738489,6.427732804,24.93526828,21.59124302,0,186.168056,8.672884423,77.61187006,0,70.64513735,0,0,98.12741373,11.07073092,39.77374093,2.016148217,70.45650106,0,4491.065384,28.71275942,0,0,6.566310214,0,0,34.27760112,8.871242934,182.3815215,8.924402461,9.785911958,3.959386941,0,0,0,5.665595101,3.730488389,202.6592917,0,8.94106922,5.749554758,0,9.820348129,7.575879096,5.92101702,16.29578265,24.41475731,6715.166655
C:\CompassCDS\Data\2018\05\30_reprocessed\2018-05-31 04_09_40_POM-52.DATA,N.A.,4,22min FAMEs AKM,8.474402276,0,0,0,0,4.077068583,0,0,35.68863575,1.756995977,3.679435199,1.745820579,104.0030605,26.16328029,0,9.179903813,16.98402663,0,65.64667032,0,13.01590134,0,21.71832338,0,0,22.93472138,9.553852258,18.50750873,0,44.22417633,0,5109.062845,6.221470675,0,0,0,0,0,25.04851054,0,29.94535673,10.33388277,0,0,0,0,0,0,0,27.37251332,0,0,0,0,0,0,0,3.207909677,4.663704082,5637.41176
